strategy,row_index,config_id,validator_count,node_degree,bandwidth,attacker_hash_power,note
lead_stubborn,50281,50282,636,4,10.2,0.3128186843462212,vcD7/deg4/bw10.2/hpQ2
lead_stubborn,72805,72806,250,8,87.4,0.4911132375299709,vcD3/deg8/bw87.4/hpQ5
lead_stubborn,208685,208686,512,4,42.7,0.4461023732799478,vcD6/deg4/bw42.7/hpQ5
lead_stubborn,112835,112836,297,4,87.4,0.3461077870164497,vcD3/deg4/bw87.4/hpQ3
lead_stubborn,193903,193904,178,4,125.0,0.2627648343443758,vcD2/deg4/bw125.0/hpQ2
lead_stubborn,227299,227300,793,6,10.2,0.4158727914731683,vcD8/deg6/bw10.2/hpQ4
lead_stubborn,3440,3441,842,2,20.9,0.3883150820571905,vcD9/deg2/bw20.9/hpQ4
lead_stubborn,212540,212541,700,6,29.9,0.3883150820571905,vcD7/deg6/bw29.9/hpQ4
lead_stubborn,147835,147836,846,5,87.4,0.3461077870164497,vcD9/deg5/bw87.4/hpQ3
lead_stubborn,216079,216080,825,5,5.0,0.2816906079992455,vcD9/deg5/bw5.0/hpQ2
lead_stubborn,166161,166162,126,6,7.1,0.3350709844137344,vcD2/deg6/bw7.1/hpQ3
lead_stubborn,24295,24296,957,2,10.2,0.4626922801013836,vcD10/deg2/bw10.2/hpQ5
lead_stubborn,222331,222332,558,7,14.6,0.4495856593533723,vcD6/deg7/bw14.6/hpQ5
lead_stubborn,207950,207951,319,6,125.0,0.2182850515748211,vcD4/deg6/bw125.0/hpQ1
lead_stubborn,116423,116424,448,3,20.9,0.4574864654719545,vcD5/deg3/bw20.9/hpQ5
lead_stubborn,233534,233535,379,5,29.9,0.444752781116749,vcD4/deg5/bw29.9/hpQ5
lead_stubborn,236674,236675,861,5,42.7,0.2525545317138812,vcD9/deg5/bw42.7/hpQ1
lead_stubborn,247741,247742,445,4,61.0,0.2544637386172081,vcD5/deg4/bw61.0/hpQ1
lead_stubborn,201146,201147,418,6,7.1,0.4071129309119736,vcD5/deg6/bw7.1/hpQ4
lead_stubborn,103905,103906,429,4,125.0,0.4911132375299709,vcD5/deg4/bw125.0/hpQ5
lead_stubborn,173033,173034,69,3,5.0,0.4113840234518945,vcD1/deg3/bw5.0/hpQ4
lead_stubborn,212676,212677,700,6,42.7,0.2375482709814891,vcD7/deg6/bw42.7/hpQ1
lead_stubborn,85950,85951,945,7,125.0,0.2182850515748211,vcD10/deg7/bw125.0/hpQ1
lead_stubborn,204719,204720,632,3,61.0,0.2461140406262255,vcD7/deg3/bw61.0/hpQ1
lead_stubborn,216848,216849,825,5,87.4,0.3008118292997498,vcD9/deg5/bw87.4/hpQ2
lead_stubborn,110592,110593,199,6,29.9,0.2779592827386458,vcD2/deg6/bw29.9/hpQ2
lead_stubborn,205333,205334,436,8,14.6,0.4113840234518945,vcD5/deg8/bw14.6/hpQ4
lead_stubborn,133974,133975,851,6,125.0,0.2525545317138812,vcD9/deg6/bw125.0/hpQ1
lead_stubborn,71085,71086,353,7,5.0,0.4461023732799478,vcD4/deg7/bw5.0/hpQ5
lead_stubborn,33016,33017,223,6,5.0,0.4372556438030128,vcD3/deg6/bw5.0/hpQ4
lead_stubborn,46011,46012,677,6,5.0,0.3985108847427614,vcD7/deg6/bw5.0/hpQ4
lead_stubborn,153955,153956,518,7,125.0,0.4768512858671266,vcD6/deg7/bw125.0/hpQ5
lead_stubborn,135074,135075,242,7,5.0,0.2525545317138812,vcD3/deg7/bw5.0/hpQ1
lead_stubborn,244927,244928,414,4,125.0,0.4304538627565802,vcD5/deg4/bw125.0/hpQ4
lead_stubborn,88128,88129,301,8,7.1,0.2901917465581629,vcD3/deg8/bw7.1/hpQ2
lead_stubborn,239926,239927,96,4,125.0,0.4590052735626949,vcD1/deg4/bw125.0/hpQ5
lead_stubborn,95139,95140,155,7,7.1,0.2501126952506121,vcD2/deg7/bw7.1/hpQ1
lead_stubborn,176476,176477,231,5,20.9,0.2375482709814891,vcD3/deg5/bw20.9/hpQ1
lead_stubborn,158643,158644,875,3,42.7,0.3297294244236074,vcD9/deg3/bw42.7/hpQ3
lead_stubborn,184485,184486,571,6,20.9,0.4461023732799478,vcD6/deg6/bw20.9/hpQ5
lead_stubborn,235667,235668,812,2,42.7,0.3706046305857265,vcD9/deg2/bw42.7/hpQ3
lead_stubborn,44588,44589,225,6,29.9,0.2129379249701362,vcD3/deg6/bw29.9/hpQ1
lead_stubborn,197238,197239,482,5,10.2,0.4790241755215713,vcD5/deg5/bw10.2/hpQ5
lead_stubborn,248034,248035,306,6,5.0,0.444752781116749,vcD3/deg6/bw5.0/hpQ5
lead_stubborn,47962,47963,277,5,125.0,0.4714045721788255,vcD3/deg5/bw125.0/hpQ5
lead_stubborn,163708,163709,851,5,61.0,0.2331676534838964,vcD9/deg5/bw61.0/hpQ1
lead_stubborn,130399,130400,979,6,14.6,0.4158727914731683,vcD10/deg6/bw14.6/hpQ4
lead_stubborn,131919,131920,935,6,125.0,0.2461140406262255,vcD10/deg6/bw125.0/hpQ1
lead_stubborn,144457,144458,723,2,20.9,0.3409275648695138,vcD8/deg2/bw20.9/hpQ3
lead_stubborn,122350,122351,956,3,14.6,0.2182850515748211,vcD10/deg3/bw14.6/hpQ1
lead_stubborn,170906,170907,780,3,125.0,0.4657787213448116,vcD8/deg3/bw125.0/hpQ5
lead_stubborn,142498,142499,883,5,20.9,0.3227365905845993,vcD9/deg5/bw20.9/hpQ3
lead_stubborn,5512,5513,29,8,29.9,0.2238256630629619,vcD1/deg8/bw29.9/hpQ1
lead_stubborn,103314,103315,429,4,14.6,0.28091147618982,vcD5/deg4/bw14.6/hpQ2
lead_stubborn,192223,192224,191,6,10.2,0.4574864654719545,vcD2/deg6/bw10.2/hpQ5
lead_stubborn,237375,237376,523,3,14.6,0.3027820674966874,vcD6/deg3/bw14.6/hpQ2
lead_stubborn,160053,160054,685,4,5.0,0.3585232711576509,vcD7/deg4/bw5.0/hpQ3
lead_stubborn,97849,97850,530,8,87.4,0.3349244931377773,vcD6/deg8/bw87.4/hpQ3
lead_stubborn,200412,200413,697,7,20.9,0.2238256630629619,vcD7/deg7/bw20.9/hpQ1
lead_stubborn,23892,23893,800,5,87.4,0.2779592827386458,vcD8/deg5/bw87.4/hpQ2
lead_stubborn,146710,146711,829,7,61.0,0.3777435584279705,vcD9/deg7/bw61.0/hpQ3
lead_stubborn,160800,160801,685,4,87.4,0.3857676334163057,vcD7/deg4/bw87.4/hpQ4
lead_stubborn,157267,157268,920,3,10.2,0.3706046305857265,vcD10/deg3/bw10.2/hpQ3
lead_stubborn,105741,105742,423,3,61.0,0.2544637386172081,vcD5/deg3/bw61.0/hpQ1
lead_stubborn,240930,240931,771,5,125.0,0.2689147210983604,vcD8/deg5/bw125.0/hpQ2
lead_stubborn,62497,62498,742,4,20.9,0.21729239263723,vcD8/deg4/bw20.9/hpQ1
lead_stubborn,117436,117437,267,3,20.9,0.469568977189866,vcD3/deg3/bw20.9/hpQ5
lead_stubborn,40247,40248,50,3,10.2,0.2114807290736435,vcD1/deg3/bw10.2/hpQ1
lead_stubborn,62149,62150,742,4,7.1,0.3349244931377773,vcD8/deg4/bw7.1/hpQ3
lead_stubborn,115649,115650,669,2,42.7,0.3349244931377773,vcD7/deg2/bw42.7/hpQ3
lead_stubborn,179501,179502,46,2,29.9,0.2959114945914544,vcD1/deg2/bw29.9/hpQ2
lead_stubborn,97582,97583,530,8,29.9,0.2028601193675408,vcD6/deg8/bw29.9/hpQ1
lead_stubborn,78403,78404,594,4,20.9,0.2627648343443758,vcD6/deg4/bw20.9/hpQ2
lead_stubborn,171413,171414,254,3,20.9,0.4312459512484686,vcD3/deg3/bw20.9/hpQ4
lead_stubborn,72781,72782,250,8,61.0,0.3128186843462212,vcD3/deg8/bw61.0/hpQ2
lead_stubborn,224372,224373,62,2,14.6,0.2631399047202775,vcD1/deg2/bw14.6/hpQ2
lead_stubborn,152164,152165,909,5,7.1,0.3439678088500045,vcD10/deg5/bw7.1/hpQ3
lead_stubborn,140742,140743,821,5,61.0,0.3733963553970497,vcD9/deg5/bw61.0/hpQ3
lead_stubborn,174169,174170,800,5,7.1,0.4344347691369841,vcD8/deg5/bw7.1/hpQ4
lead_stubborn,114739,114740,693,6,61.0,0.2501126952506121,vcD7/deg6/bw61.0/hpQ1
lead_stubborn,154520,154521,611,3,29.9,0.2397567210258474,vcD7/deg3/bw29.9/hpQ1
lead_stubborn,247764,247765,445,4,61.0,0.3439678088500045,vcD5/deg4/bw61.0/hpQ3
lead_stubborn,155880,155881,985,8,87.4,0.2269416996374781,vcD10/deg8/bw87.4/hpQ1
lead_stubborn,153475,153476,518,7,20.9,0.3027820674966874,vcD6/deg7/bw20.9/hpQ2
lead_stubborn,214250,214251,264,6,10.2,0.2182850515748211,vcD3/deg6/bw10.2/hpQ1
lead_stubborn,16779,16780,208,7,61.0,0.2816906079992455,vcD2/deg7/bw61.0/hpQ2
lead_stubborn,171174,171175,254,3,7.1,0.2525545317138812,vcD3/deg3/bw7.1/hpQ1
lead_stubborn,145995,145996,315,7,125.0,0.4626922801013836,vcD4/deg7/bw125.0/hpQ5
lead_stubborn,154204,154205,611,3,10.2,0.4995762557070848,vcD7/deg3/bw10.2/hpQ5
lead_stubborn,168895,168896,548,5,87.4,0.4626922801013836,vcD6/deg5/bw87.4/hpQ5
lead_stubborn,208653,208654,512,4,42.7,0.3585232711576509,vcD6/deg4/bw42.7/hpQ3
lead_stubborn,35727,35728,455,7,61.0,0.4304538627565802,vcD5/deg7/bw61.0/hpQ4
lead_stubborn,208699,208700,512,4,42.7,0.4158727914731683,vcD6/deg4/bw42.7/hpQ4
lead_stubborn,112683,112684,297,4,42.7,0.4277086989642705,vcD3/deg4/bw42.7/hpQ4
lead_stubborn,111019,111020,569,6,5.0,0.2461140406262255,vcD6/deg6/bw5.0/hpQ1
lead_stubborn,21804,21805,213,6,87.4,0.4995762557070848,vcD2/deg6/bw87.4/hpQ5
lead_stubborn,245925,245926,288,8,125.0,0.2702561230694959,vcD3/deg8/bw125.0/hpQ2
lead_stubborn,239570,239571,96,4,29.9,0.3239323376009491,vcD1/deg4/bw29.9/hpQ3
lead_stubborn,177002,177003,147,5,5.0,0.405342196225377,vcD2/deg5/bw5.0/hpQ4
lead_stubborn,29260,29261,931,7,10.2,0.3070497535774244,vcD10/deg7/bw10.2/hpQ2
lead_stubborn,136589,136590,344,2,29.9,0.3196298037016608,vcD4/deg2/bw29.9/hpQ2
lead_stubborn,74887,74888,351,4,87.4,0.4229568538429628,vcD4/deg4/bw87.4/hpQ4
lead_stubborn,3499,3500,842,2,20.9,0.4158727914731683,vcD9/deg2/bw20.9/hpQ4
lead_stubborn,111283,111284,569,6,10.2,0.4277086989642705,vcD6/deg6/bw10.2/hpQ4
lead_stubborn,3539,3540,842,2,29.9,0.2501126952506121,vcD9/deg2/bw29.9/hpQ1
lead_stubborn,223267,223268,294,3,10.2,0.3706046305857265,vcD3/deg3/bw10.2/hpQ3
lead_stubborn,76872,76873,381,6,87.4,0.2631399047202775,vcD4/deg6/bw87.4/hpQ2
lead_stubborn,141770,141771,110,4,61.0,0.3239323376009491,vcD1/deg4/bw61.0/hpQ3
lead_stubborn,78493,78494,594,4,20.9,0.2857700497959219,vcD6/deg4/bw20.9/hpQ2
lead_stubborn,160685,160686,685,4,42.7,0.4461023732799478,vcD7/deg4/bw42.7/hpQ5
lead_stubborn,81072,81073,687,2,5.0,0.2631399047202775,vcD7/deg2/bw5.0/hpQ2
lead_stubborn,53634,53635,245,5,42.7,0.444752781116749,vcD3/deg5/bw42.7/hpQ5
lead_stubborn,32615,32616,726,7,42.7,0.4208942434349683,vcD8/deg7/bw42.7/hpQ4
lead_stubborn,75708,75709,755,6,61.0,0.2331676534838964,vcD8/deg6/bw61.0/hpQ1
lead_stubborn,22623,22624,808,7,42.7,0.4574864654719545,vcD9/deg7/bw42.7/hpQ5
lead_stubborn,118225,118226,928,4,10.2,0.2702561230694959,vcD10/deg4/bw10.2/hpQ2
lead_stubborn,117793,117794,267,3,61.0,0.2857700497959219,vcD3/deg3/bw61.0/hpQ2
lead_stubborn,209351,209352,454,4,14.6,0.3898718220747056,vcD5/deg4/bw14.6/hpQ4
lead_stubborn,189864,189865,996,8,87.4,0.3439678088500045,vcD10/deg8/bw87.4/hpQ3
lead_stubborn,57626,57627,183,4,42.7,0.4590052735626949,vcD2/deg4/bw42.7/hpQ5
lead_stubborn,197725,197726,482,5,61.0,0.2702561230694959,vcD5/deg5/bw61.0/hpQ2
lead_stubborn,105299,105300,423,3,10.2,0.4158727914731683,vcD5/deg3/bw10.2/hpQ4
lead_stubborn,222967,222968,558,7,125.0,0.3706046305857265,vcD6/deg7/bw125.0/hpQ3
lead_stubborn,33196,33197,223,6,7.1,0.4855618445578609,vcD3/deg6/bw7.1/hpQ5
lead_stubborn,161713,161714,915,3,61.0,0.4312459512484686,vcD10/deg3/bw61.0/hpQ4
lead_stubborn,201281,201282,418,6,10.2,0.3128186843462212,vcD5/deg6/bw10.2/hpQ2
lead_stubborn,71655,71656,353,7,42.7,0.4768512858671266,vcD4/deg7/bw42.7/hpQ5
lead_stubborn,169452,169453,310,3,20.9,0.366882515038515,vcD3/deg3/bw20.9/hpQ3
lead_stubborn,169683,169684,310,3,42.7,0.4277086989642705,vcD3/deg3/bw42.7/hpQ4
lead_stubborn,172584,172585,54,7,29.9,0.4024582743628092,vcD1/deg7/bw29.9/hpQ4
lead_stubborn,48325,48326,41,7,14.6,0.2702561230694959,vcD1/deg7/bw14.6/hpQ2
lead_stubborn,122871,122872,956,3,87.4,0.3156406422303758,vcD10/deg3/bw87.4/hpQ2
lead_stubborn,150016,150017,372,4,5.0,0.4372556438030128,vcD4/deg4/bw5.0/hpQ4
lead_stubborn,226994,226995,257,3,125.0,0.3751229337419657,vcD3/deg3/bw125.0/hpQ3
lead_stubborn,55714,55715,475,7,61.0,0.28091147618982,vcD5/deg7/bw61.0/hpQ2
lead_stubborn,49433,49434,26,4,20.9,0.4113840234518945,vcD1/deg4/bw20.9/hpQ4
lead_stubborn,188241,188242,517,2,10.2,0.2544637386172081,vcD6/deg2/bw10.2/hpQ1
lead_stubborn,118673,118674,928,4,42.7,0.4831039344913304,vcD10/deg4/bw42.7/hpQ5
lead_stubborn,15347,15348,855,7,14.6,0.2114807290736435,vcD9/deg7/bw14.6/hpQ1
lead_stubborn,224175,224176,62,2,7.1,0.3027820674966874,vcD1/deg2/bw7.1/hpQ2
lead_stubborn,80398,80399,836,8,14.6,0.3227365905845993,vcD9/deg8/bw14.6/hpQ3
lead_stubborn,28395,28396,939,2,14.6,0.4626922801013836,vcD10/deg2/bw14.6/hpQ5
lead_stubborn,149723,149724,408,6,61.0,0.4574864654719545,vcD4/deg6/bw61.0/hpQ5
lead_stubborn,4711,4712,599,8,61.0,0.3985108847427614,vcD6/deg8/bw61.0/hpQ4
lead_stubborn,82093,82094,994,4,5.0,0.2857700497959219,vcD10/deg4/bw5.0/hpQ2
lead_stubborn,80470,80471,836,8,20.9,0.3239323376009491,vcD9/deg8/bw20.9/hpQ3
lead_stubborn,245743,245744,288,8,61.0,0.3297294244236074,vcD3/deg8/bw61.0/hpQ3
lead_stubborn,199149,199150,358,3,7.1,0.3349244931377773,vcD4/deg3/bw7.1/hpQ3
lead_stubborn,44114,44115,225,6,7.1,0.28091147618982,vcD3/deg6/bw7.1/hpQ2
lead_stubborn,6986,6987,645,7,125.0,0.3108669576156866,vcD7/deg7/bw125.0/hpQ2
lead_stubborn,24188,24189,957,2,7.1,0.2129379249701362,vcD10/deg2/bw7.1/hpQ1
lead_stubborn,96132,96133,613,3,7.1,0.2594311744995365,vcD7/deg3/bw7.1/hpQ1
lead_stubborn,78041,78042,594,4,5.0,0.2544637386172081,vcD6/deg4/bw5.0/hpQ1
lead_stubborn,21664,21665,213,6,42.7,0.3439678088500045,vcD2/deg6/bw42.7/hpQ3
lead_stubborn,77253,77254,285,7,10.2,0.3585232711576509,vcD3/deg7/bw10.2/hpQ3
lead_stubborn,231690,231691,101,4,42.7,0.3969614753991711,vcD1/deg4/bw42.7/hpQ4
lead_stubborn,225904,225905,965,5,125.0,0.4995762557070848,vcD10/deg5/bw125.0/hpQ5
lead_stubborn,153541,153542,518,7,29.9,0.2544637386172081,vcD6/deg7/bw29.9/hpQ1
lead_stubborn,42719,42720,811,5,61.0,0.2461140406262255,vcD9/deg5/bw61.0/hpQ1
lead_stubborn,6311,6312,645,7,14.6,0.3985108847427614,vcD7/deg7/bw14.6/hpQ4
lead_stubborn,149947,149948,408,6,125.0,0.2114807290736435,vcD4/deg6/bw125.0/hpQ1
lead_stubborn,196335,196336,88,4,14.6,0.3461077870164497,vcD1/deg4/bw14.6/hpQ3
lead_stubborn,136974,136975,344,2,125.0,0.2525545317138812,vcD4/deg2/bw125.0/hpQ1
lead_stubborn,239648,239649,96,4,42.7,0.3008118292997498,vcD1/deg4/bw42.7/hpQ2
lead_stubborn,193558,193559,178,4,29.9,0.2977847312437251,vcD2/deg4/bw29.9/hpQ2
lead_stubborn,34700,34701,816,3,61.0,0.3857676334163057,vcD9/deg3/bw61.0/hpQ4
lead_stubborn,181941,181942,736,4,125.0,0.2544637386172081,vcD8/deg4/bw125.0/hpQ1
lead_stubborn,98783,98784,990,3,61.0,0.4277086989642705,vcD10/deg3/bw61.0/hpQ4
lead_stubborn,111264,111265,569,6,10.2,0.3439678088500045,vcD6/deg6/bw10.2/hpQ3
lead_stubborn,248334,248335,306,6,14.6,0.444752781116749,vcD3/deg6/bw14.6/hpQ5
lead_stubborn,11307,11308,642,5,14.6,0.3927810904963459,vcD7/deg5/bw14.6/hpQ4
lead_stubborn,119515,119516,766,7,29.9,0.4208942434349683,vcD8/deg7/bw29.9/hpQ4
lead_stubborn,62258,62259,742,4,10.2,0.2977847312437251,vcD8/deg4/bw10.2/hpQ2
lead_stubborn,14618,14619,618,4,42.7,0.4954733651280948,vcD7/deg4/bw42.7/hpQ5
lead_stubborn,135473,135474,242,7,20.9,0.4831039344913304,vcD3/deg7/bw20.9/hpQ5
lead_stubborn,81864,81865,687,2,87.4,0.3439678088500045,vcD7/deg2/bw87.4/hpQ3
lead_stubborn,31308,31309,704,3,14.6,0.2331676534838964,vcD7/deg3/bw14.6/hpQ1
lead_stubborn,218594,218595,37,7,29.9,0.3751229337419657,vcD1/deg7/bw29.9/hpQ3
lead_stubborn,114315,114316,693,6,14.6,0.4208942434349683,vcD7/deg6/bw14.6/hpQ4
lead_stubborn,86149,86150,120,3,7.1,0.3349244931377773,vcD2/deg3/bw7.1/hpQ3
lead_stubborn,93664,93665,153,8,42.7,0.3439678088500045,vcD2/deg8/bw42.7/hpQ3
lead_stubborn,35128,35129,455,7,7.1,0.2901917465581629,vcD5/deg7/bw7.1/hpQ2
lead_stubborn,233708,233709,379,5,61.0,0.2331676534838964,vcD4/deg5/bw61.0/hpQ1
lead_stubborn,157268,157269,920,3,10.2,0.2070972729458678,vcD10/deg3/bw10.2/hpQ1
lead_stubborn,227093,227094,793,6,5.0,0.2857700497959219,vcD8/deg6/bw5.0/hpQ2
lead_stubborn,16930,16931,208,7,125.0,0.2689147210983604,vcD2/deg7/bw125.0/hpQ2
lead_stubborn,140083,140084,821,5,5.0,0.4277086989642705,vcD9/deg5/bw5.0/hpQ4
lead_stubborn,7762,7763,564,3,61.0,0.4714045721788255,vcD6/deg3/bw61.0/hpQ5
lead_stubborn,36749,36750,590,8,61.0,0.3349244931377773,vcD6/deg8/bw61.0/hpQ3
lead_stubborn,97645,97646,530,8,42.7,0.4184444837622084,vcD6/deg8/bw42.7/hpQ4
lead_stubborn,8579,8580,365,3,29.9,0.2816906079992455,vcD4/deg3/bw29.9/hpQ2
lead_stubborn,206940,206941,790,7,125.0,0.3883150820571905,vcD8/deg7/bw125.0/hpQ4
lead_stubborn,132179,132180,206,4,7.1,0.2816906079992455,vcD2/deg4/bw7.1/hpQ2
lead_stubborn,244948,244949,414,4,125.0,0.3008118292997498,vcD5/deg4/bw125.0/hpQ2
lead_stubborn,165641,165642,713,5,42.7,0.2544637386172081,vcD8/deg5/bw42.7/hpQ1
lead_stubborn,109799,109800,170,3,61.0,0.4158727914731683,vcD2/deg3/bw61.0/hpQ4
lead_stubborn,107877,107878,914,7,87.4,0.3815618301396259,vcD10/deg7/bw87.4/hpQ4
lead_stubborn,49423,49424,26,4,20.9,0.4574864654719545,vcD1/deg4/bw20.9/hpQ5
lead_stubborn,50106,50107,636,4,7.1,0.4657787213448116,vcD7/deg4/bw7.1/hpQ5
lead_stubborn,97198,97199,530,8,7.1,0.3227365905845993,vcD6/deg8/bw7.1/hpQ3
lead_stubborn,114051,114052,693,6,5.0,0.3898718220747056,vcD7/deg6/bw5.0/hpQ4
lead_stubborn,31900,31901,704,3,125.0,0.3857676334163057,vcD7/deg3/bw125.0/hpQ4
lead_stubborn,210251,210252,235,7,10.2,0.3898718220747056,vcD3/deg7/bw10.2/hpQ4
lead_stubborn,124713,124714,544,6,61.0,0.4312459512484686,vcD6/deg6/bw61.0/hpQ4
lead_stubborn,80152,80153,836,8,7.1,0.366882515038515,vcD9/deg8/bw7.1/hpQ3
lead_stubborn,85898,85899,945,7,87.4,0.3227365905845993,vcD10/deg7/bw87.4/hpQ3
lead_stubborn,117083,117084,267,3,5.0,0.4277086989642705,vcD3/deg3/bw5.0/hpQ4
lead_stubborn,101332,101333,887,5,14.6,0.2594311744995365,vcD9/deg5/bw14.6/hpQ1
lead_stubborn,166649,166650,126,6,42.7,0.3349244931377773,vcD2/deg6/bw42.7/hpQ3
lead_stubborn,124641,124642,544,6,42.7,0.2544637386172081,vcD6/deg6/bw42.7/hpQ1
lead_stubborn,78679,78680,594,4,42.7,0.2816906079992455,vcD6/deg4/bw42.7/hpQ2
lead_stubborn,23140,23141,800,5,7.1,0.3883150820571905,vcD8/deg5/bw7.1/hpQ4
lead_stubborn,55072,55073,475,7,5.0,0.2631399047202775,vcD5/deg7/bw5.0/hpQ2
lead_stubborn,132364,132365,206,4,14.6,0.3439678088500045,vcD2/deg4/bw14.6/hpQ3
lead_stubborn,18314,18315,871,3,14.6,0.28091147618982,vcD9/deg3/bw14.6/hpQ2
lead_stubborn,48782,48783,41,7,61.0,0.2028601193675408,vcD1/deg7/bw61.0/hpQ1
lead_stubborn,171948,171949,254,3,125.0,0.3008118292997498,vcD3/deg3/bw125.0/hpQ2
lead_stubborn,138969,138970,472,7,125.0,0.4344347691369841,vcD5/deg7/bw125.0/hpQ4
lead_stubborn,181683,181684,736,4,42.7,0.4277086989642705,vcD8/deg4/bw42.7/hpQ4
lead_stubborn,225299,225300,965,5,10.2,0.4158727914731683,vcD10/deg5/bw10.2/hpQ4
lead_stubborn,196851,196852,88,4,87.4,0.3898718220747056,vcD1/deg4/bw87.4/hpQ4
lead_stubborn,238243,238244,629,6,10.2,0.3297294244236074,vcD7/deg6/bw10.2/hpQ3
lead_stubborn,87582,87583,574,8,29.9,0.2028601193675408,vcD6/deg8/bw29.9/hpQ1
lead_stubborn,220996,220997,785,3,125.0,0.4855618445578609,vcD8/deg3/bw125.0/hpQ5
lead_stubborn,212509,212510,700,6,29.9,0.4737946714611262,vcD7/deg6/bw29.9/hpQ5
lead_stubborn,115014,115015,669,2,5.0,0.28091147618982,vcD7/deg2/bw5.0/hpQ2
lead_stubborn,209635,209636,454,4,42.7,0.3461077870164497,vcD5/deg4/bw42.7/hpQ3
lead_stubborn,116429,116430,448,3,20.9,0.2039812783100412,vcD5/deg3/bw20.9/hpQ1
lead_stubborn,119446,119447,766,7,20.9,0.4071129309119736,vcD8/deg7/bw20.9/hpQ4
